"year","GOA.ar1","EBS.ar1","member","model"
1974,0.0465726823846646,-0.0158108273978604,"LE2-1051.003","FCM"
1975,0.0627980738222312,0.0002329921757218,"LE2-1051.003","FCM"
1976,0.0109899949010907,0.194044289204344,"LE2-1051.003","FCM"
1977,-0.0417602971118087,-0.033271751676823,"LE2-1051.003","FCM"
1978,-0.0927310020190224,0.0714554388956078,"LE2-1051.003","FCM"
1979,-0.0987512433014454,0.071190328921807,"LE2-1051.003","FCM"
1980,-0.0779311337866953,0.0567477375892177,"LE2-1051.003","FCM"
1981,0.123507054373893,0.114625081832638,"LE2-1051.003","FCM"
1982,0.166292169949349,0.0345691343582365,"LE2-1051.003","FCM"
1983,0.158763726924561,0.0548015881595929,"LE2-1051.003","FCM"
1984,0.0841166053806739,0.0249740044924529,"LE2-1051.003","FCM"
1985,0.109448007821675,0.124823186870557,"LE2-1051.003","FCM"
1986,0.237805015659195,0.264335081942722,"LE2-1051.003","FCM"
1987,0.190198823934621,0.251285251807481,"LE2-1051.003","FCM"
1988,0.170801959855811,0.268233611435948,"LE2-1051.003","FCM"
1989,0.167178823948269,0.243528086730713,"LE2-1051.003","FCM"
1990,0.231157296003462,0.0897272196916862,"LE2-1051.003","FCM"
1991,0.239164109369859,0.211672867394768,"LE2-1051.003","FCM"
1992,0.300607716036098,0.12250436102223,"LE2-1051.003","FCM"
1993,0.43046166175531,0.178727154454115,"LE2-1051.003","FCM"
1994,0.430123069329443,0.131521536001614,"LE2-1051.003","FCM"
1995,0.313301369256937,0.0148881303583474,"LE2-1051.003","FCM"
1996,0.312224884255629,0.139394096066255,"LE2-1051.003","FCM"
1997,0.253163649648304,0.132833890009902,"LE2-1051.003","FCM"
1998,0.491832108614478,0.309862982824743,"LE2-1051.003","FCM"
1999,0.5119002195335,0.311543058332168,"LE2-1051.003","FCM"
2000,0.475250367855595,0.484480437830022,"LE2-1051.003","FCM"
2001,0.529647848123394,0.507751509167939,"LE2-1051.003","FCM"
2002,0.529102359934551,0.49854851213356,"LE2-1051.003","FCM"
2003,0.51728755300477,0.525653682379294,"LE2-1051.003","FCM"
2004,0.513957919653517,0.565788750192329,"LE2-1051.003","FCM"
2005,0.51259624357552,0.461884189707431,"LE2-1051.003","FCM"
2006,0.355324421433111,0.391348855822016,"LE2-1051.003","FCM"
2007,0.11961333637457,0.291087522538771,"LE2-1051.003","FCM"
2008,0.0248456468229565,0.341457639630029,"LE2-1051.003","FCM"
2009,-0.0949742745716211,0.431020643979928,"LE2-1051.003","FCM"
2010,-0.0664730968309194,0.381471964917262,"LE2-1051.003","FCM"
2011,0.172569444123134,0.485746536608067,"LE2-1051.003","FCM"
2012,0.319672304904307,0.471930149717733,"LE2-1051.003","FCM"
2013,0.262099206473269,0.343247405388675,"LE2-1051.003","FCM"
2014,0.261606926248993,0.101213935706735,"LE2-1051.003","FCM"
1964,0.453550417934907,0.313200555247218,"LE2-1071.004","FCM"
1965,0.428306813478776,0.342895209428071,"LE2-1071.004","FCM"
1966,0.20666045467855,0.287806865552734,"LE2-1071.004","FCM"
1967,0.106731791798205,0.278870095253352,"LE2-1071.004","FCM"
1968,-0.0129688353709617,0.284437858646187,"LE2-1071.004","FCM"
1969,0.180554991284745,0.26176794184928,"LE2-1071.004","FCM"
1970,0.200455623692187,0.308811515379819,"LE2-1071.004","FCM"
1971,0.320127983686399,0.301599482760294,"LE2-1071.004","FCM"
1972,0.452324051508099,0.471230928618046,"LE2-1071.004","FCM"
1973,0.510502377671548,0.563512070503775,"LE2-1071.004","FCM"
1974,0.613716988256711,0.578482766048556,"LE2-1071.004","FCM"
1975,0.535872986101684,0.446266560350927,"LE2-1071.004","FCM"
1976,0.472493960538531,0.388271355196926,"LE2-1071.004","FCM"
1977,0.608840126687534,0.257622116531443,"LE2-1071.004","FCM"
1978,0.695142680375913,0.0453997847518442,"LE2-1071.004","FCM"
1979,0.719022266469661,-0.0307009728248256,"LE2-1071.004","FCM"
1980,0.753423055086609,-0.0760193802186524,"LE2-1071.004","FCM"
1981,0.604649642226974,-0.0533156922352217,"LE2-1071.004","FCM"
1982,0.656706309663277,0.114393317124092,"LE2-1071.004","FCM"
1983,0.6639459160061,0.226857244734071,"LE2-1071.004","FCM"
1984,0.626487910594308,0.187379925961853,"LE2-1071.004","FCM"
1985,0.591949011006186,0.188854647447496,"LE2-1071.004","FCM"
1986,0.545539807677275,0.102920105622786,"LE2-1071.004","FCM"
1987,0.418976215008483,-0.00112306164108151,"LE2-1071.004","FCM"
1988,0.287540970230889,-0.0872863978365478,"LE2-1071.004","FCM"
1989,0.288923223198723,-0.0391091332443523,"LE2-1071.004","FCM"
1990,0.276319573429641,-0.0668016377293559,"LE2-1071.004","FCM"
1991,0.303141681091772,0.0183364995654549,"LE2-1071.004","FCM"
1992,0.369023954642227,0.160792253544263,"LE2-1071.004","FCM"
1993,0.492349591670954,0.224491306674253,"LE2-1071.004","FCM"
1994,0.558480158599797,0.257680080958915,"LE2-1071.004","FCM"
1995,0.544756291078482,0.241355231521998,"LE2-1071.004","FCM"
1996,0.355749665521731,0.121767619418856,"LE2-1071.004","FCM"
1997,0.329484178347409,0.0294408532950549,"LE2-1071.004","FCM"
1998,0.319753041510945,0.0928262539224991,"LE2-1071.004","FCM"
1999,0.349152735008187,0.102735374333173,"LE2-1071.004","FCM"
2000,0.369194842392721,0.167745530250494,"LE2-1071.004","FCM"
2001,0.403713151514628,0.307351984558256,"LE2-1071.004","FCM"
2002,0.452736253052128,0.299694448261836,"LE2-1071.004","FCM"
2003,0.327964335170001,0.370333223609288,"LE2-1071.004","FCM"
2004,0.219305180667366,0.554348036485082,"LE2-1071.004","FCM"
2005,0.37662505551229,0.608603411634233,"LE2-1071.004","FCM"
2006,0.234103705733351,0.603332655024484,"LE2-1071.004","FCM"
2007,0.118840334867985,0.574904915094882,"LE2-1071.004","FCM"
2008,-0.0388572820558872,0.48633523848011,"LE2-1071.004","FCM"
2009,0.0862890754277248,0.403777498794004,"LE2-1071.004","FCM"
2010,0.130924383302294,0.40534847190098,"LE2-1071.004","FCM"
2011,0.15948089379108,0.423433273668552,"LE2-1071.004","FCM"
2012,0.233705551303922,0.410006815108772,"LE2-1071.004","FCM"
2013,0.34512209868988,0.435560114398749,"LE2-1071.004","FCM"
2014,0.290870496914921,0.518518720310044,"LE2-1071.004","FCM"
1964,0.215423158438371,-0.0720653484117966,"LE2-1091.005","FCM"
1965,0.303619343998084,-0.00378736528181044,"LE2-1091.005","FCM"
1966,0.34040347812207,-0.100689412358003,"LE2-1091.005","FCM"
1967,0.393409307992774,0.204416474897894,"LE2-1091.005","FCM"
1968,0.454958422298429,0.031456488542493,"LE2-1091.005","FCM"
1969,0.467284705754656,0.0803255845904749,"LE2-1091.005","FCM"
1970,0.488438392360016,0.0350306896316411,"LE2-1091.005","FCM"
1971,0.426589284100939,-0.0664054964624257,"LE2-1091.005","FCM"
1972,0.337840157617695,0.0534996906930737,"LE2-1091.005","FCM"
1973,0.258630443238749,0.190136314662177,"LE2-1091.005","FCM"
1974,0.251060247725661,0.27665347176412,"LE2-1091.005","FCM"
1975,0.296000185040434,0.402287424863681,"LE2-1091.005","FCM"
1976,0.406714093321561,0.542018971130761,"LE2-1091.005","FCM"
1977,0.459051170474904,0.466456995267969,"LE2-1091.005","FCM"
1978,0.502271186885274,0.456702565214369,"LE2-1091.005","FCM"
1979,0.464494484915634,0.517869295511682,"LE2-1091.005","FCM"
1980,0.554756689383153,0.562946943980618,"LE2-1091.005","FCM"
1981,0.523941290455883,0.538010329172961,"LE2-1091.005","FCM"
1982,0.516088984464467,0.636109589177715,"LE2-1091.005","FCM"
1983,0.51524870025474,0.549128393539141,"LE2-1091.005","FCM"
1984,0.47111075271338,0.535739440053328,"LE2-1091.005","FCM"
1985,0.530199384026439,0.498259016631731,"LE2-1091.005","FCM"
1986,0.634171025360246,0.517277208771078,"LE2-1091.005","FCM"
1987,0.618645426434866,0.541909376608952,"LE2-1091.005","FCM"
1988,0.593814758478896,0.489492945403858,"LE2-1091.005","FCM"
1989,0.580002924939149,0.425643379731261,"LE2-1091.005","FCM"
1990,0.485815626177359,0.275924042666557,"LE2-1091.005","FCM"
1991,0.494486420952543,0.399133939272496,"LE2-1091.005","FCM"
1992,0.502420677777051,0.32629452149326,"LE2-1091.005","FCM"
1993,0.564419501035199,0.344084132064098,"LE2-1091.005","FCM"
1994,0.5267806809448,0.308212278851989,"LE2-1091.005","FCM"
1995,0.547301600111624,0.36260124424101,"LE2-1091.005","FCM"
1996,0.394363898817364,0.347544271422862,"LE2-1091.005","FCM"
1997,0.509134314488353,0.489626315822505,"LE2-1091.005","FCM"
1998,0.458301258060125,0.443966769672842,"LE2-1091.005","FCM"
1999,0.353298854841147,0.545973972296773,"LE2-1091.005","FCM"
2000,0.346514406054594,0.481213218375743,"LE2-1091.005","FCM"
2001,0.329921338340034,0.25911734850049,"LE2-1091.005","FCM"
2002,0.237087571557552,0.324764488679229,"LE2-1091.005","FCM"
2003,0.13815168238295,0.201371988089873,"LE2-1091.005","FCM"
2004,0.0303495612314383,0.215335534450771,"LE2-1091.005","FCM"
2005,0.0286176779414273,0.14166755267526,"LE2-1091.005","FCM"
2006,0.0271082778349235,0.181006332419615,"LE2-1091.005","FCM"
2007,0.0400805479344926,0.184294491097825,"LE2-1091.005","FCM"
2008,0.00899120535223411,0.243033147948187,"LE2-1091.005","FCM"
2009,-0.0295217221523226,0.266883005785491,"LE2-1091.005","FCM"
2010,-0.00631373306471303,0.142006008336756,"LE2-1091.005","FCM"
2011,-0.0349610894886552,0.216617015519601,"LE2-1091.005","FCM"
2012,0.0145067148105351,0.257405536156048,"LE2-1091.005","FCM"
2013,0.193262139562153,0.311992671792038,"LE2-1091.005","FCM"
2014,0.258365948980766,0.363462307141742,"LE2-1091.005","FCM"
1964,0.23157503971941,-0.0417362306712517,"LE2-1111.006","FCM"
1965,0.111328878304964,-0.133075072207831,"LE2-1111.006","FCM"
1966,-0.00418308455792946,-0.0354545319775255,"LE2-1111.006","FCM"
1967,0.137563278568146,0.145093780509123,"LE2-1111.006","FCM"
1968,0.103598829688181,0.119431463240888,"LE2-1111.006","FCM"
1969,-0.0581481920649045,0.124016761668212,"LE2-1111.006","FCM"
1970,0.010959518499108,0.103736197572996,"LE2-1111.006","FCM"
1971,0.0100777910873402,0.100945011381431,"LE2-1111.006","FCM"
1972,0.00871148895809665,0.0626314607857231,"LE2-1111.006","FCM"
1973,-0.130779039869097,0.0956991085196487,"LE2-1111.006","FCM"
1974,-0.0168187354999902,0.177780700680473,"LE2-1111.006","FCM"
1975,-0.0776001178782896,0.157872486432553,"LE2-1111.006","FCM"
1976,0.0790529502091888,0.322845051480411,"LE2-1111.006","FCM"
1977,0.352425264823897,0.450901978769545,"LE2-1111.006","FCM"
1978,0.431181563382386,0.182817274121048,"LE2-1111.006","FCM"
1979,0.400299780482239,0.3646069859873,"LE2-1111.006","FCM"
1980,0.422699828847197,0.475171916594829,"LE2-1111.006","FCM"
1981,0.37529622854431,0.475063641923332,"LE2-1111.006","FCM"
1982,0.446498086319289,0.51657907018195,"LE2-1111.006","FCM"
1983,0.381048184775892,0.520443650997123,"LE2-1111.006","FCM"
1984,0.41871680458999,0.460379993293072,"LE2-1111.006","FCM"
1985,0.31909712016847,0.37492529903964,"LE2-1111.006","FCM"
1986,0.234032411050528,0.342245923232028,"LE2-1111.006","FCM"
1987,0.261241405762873,0.304178873749811,"LE2-1111.006","FCM"
1988,0.139878904180457,0.285590340535305,"LE2-1111.006","FCM"
1989,0.224709426979455,0.293023568500918,"LE2-1111.006","FCM"
1990,0.114943829130921,0.121466840490321,"LE2-1111.006","FCM"
1991,0.0386565181549342,0.0387106369979923,"LE2-1111.006","FCM"
1992,-0.0796850358203219,0.176184756521034,"LE2-1111.006","FCM"
1993,-0.0927995940569096,0.0404460672587257,"LE2-1111.006","FCM"
1994,-0.10038410108945,-0.126973474281584,"LE2-1111.006","FCM"
1995,-0.112161973085765,-0.207776294009234,"LE2-1111.006","FCM"
1996,-0.185729896191278,-0.297041376115122,"LE2-1111.006","FCM"
1997,-0.167054698633776,-0.38298714154147,"LE2-1111.006","FCM"
1998,-0.150197469042316,-0.358585837016295,"LE2-1111.006","FCM"
1999,-0.0826640127943344,-0.298673110247168,"LE2-1111.006","FCM"
2000,-0.0135339991472322,-0.186390203915683,"LE2-1111.006","FCM"
2001,-0.0898359304902886,-0.279946129153906,"LE2-1111.006","FCM"
2002,-0.014800449574461,-0.161682817436054,"LE2-1111.006","FCM"
2003,-0.16512432469733,-0.0555794986379828,"LE2-1111.006","FCM"
2004,-0.030239751662112,0.171451047207682,"LE2-1111.006","FCM"
2005,-0.131628260068618,0.125521023165116,"LE2-1111.006","FCM"
2006,0.0430211723701724,0.122667881078872,"LE2-1111.006","FCM"
2007,0.0844364346518526,0.140878959368946,"LE2-1111.006","FCM"
2008,0.0884957706032855,0.200175627772521,"LE2-1111.006","FCM"
2009,0.0995718160218596,0.0837747714781806,"LE2-1111.006","FCM"
2010,0.108875646453334,0.181847949559646,"LE2-1111.006","FCM"
2011,0.0571961698264013,0.21906227314746,"LE2-1111.006","FCM"
2012,0.0669284273304804,0.0521903733723018,"LE2-1111.006","FCM"
2013,0.260773809391793,0.304975920439189,"LE2-1111.006","FCM"
2014,0.383573667960555,0.368446982568087,"LE2-1111.006","FCM"
1964,0.145814176506575,0.201462312180861,"LE2-1131.007","FCM"
1965,0.234540428750006,0.297370300353497,"LE2-1131.007","FCM"
1966,0.280606950195935,0.353426901232305,"LE2-1131.007","FCM"
1967,0.307844480612088,0.441452379225498,"LE2-1131.007","FCM"
1968,0.341803932697727,0.471889639788352,"LE2-1131.007","FCM"
1969,0.328750288267024,0.474681156682485,"LE2-1131.007","FCM"
1970,0.330286943679952,0.476430145600476,"LE2-1131.007","FCM"
1971,0.399926682777796,0.478686019210028,"LE2-1131.007","FCM"
1972,0.410791497298978,0.482350963772967,"LE2-1131.007","FCM"
1973,0.374323554878524,0.49063461658578,"LE2-1131.007","FCM"
1974,0.288892815052093,0.51151976133995,"LE2-1131.007","FCM"
1975,0.1787652624034,0.413987523837491,"LE2-1131.007","FCM"
1976,-0.0489177369824612,0.0251590205772572,"LE2-1131.007","FCM"
1977,0.0620181689443637,0.291088562690483,"LE2-1131.007","FCM"
1978,0.00193535464251171,0.236408418565487,"LE2-1131.007","FCM"
1979,-0.0302737329911676,0.224768577860901,"LE2-1131.007","FCM"
1980,0.0204287937464803,0.222401590916905,"LE2-1131.007","FCM"
1981,0.0810654242867651,-0.0908397250305789,"LE2-1131.007","FCM"
1982,0.0847514277111366,-0.108356808712503,"LE2-1131.007","FCM"
1983,0.0863141209469757,0.02254135235609,"LE2-1131.007","FCM"
1984,0.0864175062039458,-0.110113428616179,"LE2-1131.007","FCM"
1985,0.0393524263413988,-0.0810657761965649,"LE2-1131.007","FCM"
1986,-0.0417878059209959,-0.193070261419623,"LE2-1131.007","FCM"
1987,-0.0239732289145384,-0.224704794624678,"LE2-1131.007","FCM"
1988,0.0452230415735559,-0.217335011875618,"LE2-1131.007","FCM"
1989,-0.016851598068788,-0.238467316472646,"LE2-1131.007","FCM"
1990,0.0925194891239005,-0.110222468198945,"LE2-1131.007","FCM"
1991,0.310587537602426,-0.243617684119946,"LE2-1131.007","FCM"
1992,0.205804562856261,-0.102232291256504,"LE2-1131.007","FCM"
1993,0.255686491195198,0.12939852433195,"LE2-1131.007","FCM"
1994,0.265978744584249,0.0950926510103747,"LE2-1131.007","FCM"
1995,0.240238124609129,0.069938315030782,"LE2-1131.007","FCM"
1996,0.174741460077158,0.026080541896442,"LE2-1131.007","FCM"
1997,0.172830884259441,-0.211906605300869,"LE2-1131.007","FCM"
1998,0.125208872630581,-0.0104219223919482,"LE2-1131.007","FCM"
1999,0.0446834092363766,0.137908001664244,"LE2-1131.007","FCM"
2000,0.318735846859404,0.356647591319889,"LE2-1131.007","FCM"
2001,0.324606780065121,0.398244807697995,"LE2-1131.007","FCM"
2002,0.282081011926469,0.365564956231828,"LE2-1131.007","FCM"
2003,0.346204743214745,0.328272264181576,"LE2-1131.007","FCM"
2004,0.339036871765282,0.317609301415774,"LE2-1131.007","FCM"
2005,0.176047424416634,0.298703394772852,"LE2-1131.007","FCM"
2006,0.159010476691914,0.273199048854851,"LE2-1131.007","FCM"
2007,0.170542606359641,0.260760100383597,"LE2-1131.007","FCM"
2008,0.0967746205920119,0.227226710030769,"LE2-1131.007","FCM"
2009,0.270398591707487,0.303222712407899,"LE2-1131.007","FCM"
2010,0.2218384406686,0.140856116813589,"LE2-1131.007","FCM"
2011,0.211580957466938,0.310146877070114,"LE2-1131.007","FCM"
2012,0.222168697150773,0.38247165872824,"LE2-1131.007","FCM"
2013,0.330302458625688,0.470921038227776,"LE2-1131.007","FCM"
2014,0.273707651426102,0.395706521013079,"LE2-1131.007","FCM"
1964,0.525527379853468,0.472475216244524,"LE2-1151.008","FCM"
1965,0.566418406702462,0.41971432911845,"LE2-1151.008","FCM"
1966,0.546146388438875,0.3937953451513,"LE2-1151.008","FCM"
1967,0.529293919250653,0.41842440824276,"LE2-1151.008","FCM"
1968,0.577335542153719,0.421747872489005,"LE2-1151.008","FCM"
1969,0.586622429084236,0.460447368038052,"LE2-1151.008","FCM"
1970,0.496512179682896,0.405742707823392,"LE2-1151.008","FCM"
1971,0.467132643318475,0.402958325202151,"LE2-1151.008","FCM"
1972,0.208875242094349,0.286392157881896,"LE2-1151.008","FCM"
1973,0.304146184173463,0.242055770048758,"LE2-1151.008","FCM"
1974,0.167997544136162,-0.0344948798429781,"LE2-1151.008","FCM"
1975,0.0597504558719398,0.00726175519263001,"LE2-1151.008","FCM"
1976,0.101295954320704,0.133157741664223,"LE2-1151.008","FCM"
1977,0.080912901998074,-0.0637828729710748,"LE2-1151.008","FCM"
1978,0.17762759747705,-0.0316290409910251,"LE2-1151.008","FCM"
1979,0.26882988826878,-0.0564609674437589,"LE2-1151.008","FCM"
1980,0.39230554805113,0.035449139050901,"LE2-1151.008","FCM"
1981,0.495859636436433,0.206742174912343,"LE2-1151.008","FCM"
1982,0.422198453887,0.185187392502702,"LE2-1151.008","FCM"
1983,0.447741261848486,0.197862501240623,"LE2-1151.008","FCM"
1984,0.47849603689069,0.214885077983061,"LE2-1151.008","FCM"
1985,0.418567565720617,0.163466448812927,"LE2-1151.008","FCM"
1986,0.565424174726251,0.145478215665501,"LE2-1151.008","FCM"
1987,0.533195565043898,0.154332890888458,"LE2-1151.008","FCM"
1988,0.580937029327896,0.216049616354398,"LE2-1151.008","FCM"
1989,0.546690916170918,0.106740119804441,"LE2-1151.008","FCM"
1990,0.615921539682945,0.154594235983908,"LE2-1151.008","FCM"
1991,0.602172541826952,0.296198655297444,"LE2-1151.008","FCM"
1992,0.590990846052803,0.345464357116776,"LE2-1151.008","FCM"
1993,0.547761074098981,0.402803570078577,"LE2-1151.008","FCM"
1994,0.390268229459031,0.376695264419304,"LE2-1151.008","FCM"
1995,0.0528981917894812,0.308713366039928,"LE2-1151.008","FCM"
1996,0.168465276433499,0.156293607136982,"LE2-1151.008","FCM"
1997,0.0450130562790535,0.269522025449033,"LE2-1151.008","FCM"
1998,0.241617455070227,0.45787342703738,"LE2-1151.008","FCM"
1999,0.316523542881771,0.468040192303867,"LE2-1151.008","FCM"
2000,0.260925579565161,0.491785566532717,"LE2-1151.008","FCM"
2001,0.324749892891183,0.472419214310927,"LE2-1151.008","FCM"
2002,0.326400795735045,0.471770590092076,"LE2-1151.008","FCM"
2003,0.273062912851857,0.503688296113564,"LE2-1151.008","FCM"
2004,0.208292321274218,0.480429931992999,"LE2-1151.008","FCM"
2005,0.29810719101696,0.489830964411092,"LE2-1151.008","FCM"
2006,0.258323058904985,0.476386282061339,"LE2-1151.008","FCM"
2007,0.257881460564739,0.454915998076535,"LE2-1151.008","FCM"
2008,0.275946189405809,0.4430731285425,"LE2-1151.008","FCM"
2009,0.309532926008244,0.385580990168027,"LE2-1151.008","FCM"
2010,0.235883407119447,0.35826981209778,"LE2-1151.008","FCM"
2011,0.295250391854192,0.374947949427788,"LE2-1151.008","FCM"
2012,0.218186135916655,0.302347564019748,"LE2-1151.008","FCM"
2013,0.254912000556533,0.61152024803835,"LE2-1151.008","FCM"
2014,0.465631270051245,0.72543705608407,"LE2-1151.008","FCM"
1964,0.114180670770484,-0.0343617831986405,"LE2-1171.009","FCM"
1965,0.109943743082653,-0.0491627226648702,"LE2-1171.009","FCM"
1966,0.184027440818428,-0.0318802517208847,"LE2-1171.009","FCM"
1967,0.163210164143391,-0.000490315863254255,"LE2-1171.009","FCM"
1968,0.165551773087564,0.0190919436896442,"LE2-1171.009","FCM"
1969,0.105713907012143,0.0189219791986894,"LE2-1171.009","FCM"
1970,0.117004121820938,0.155331743825307,"LE2-1171.009","FCM"
1971,0.198688693814861,0.177535364056404,"LE2-1171.009","FCM"
1972,0.302702040487473,0.127682023106452,"LE2-1171.009","FCM"
1973,0.168132274637634,0.0612285187126868,"LE2-1171.009","FCM"
1974,-0.0203616802470469,0.110981291839887,"LE2-1171.009","FCM"
1975,0.187307969776838,0.340123086967391,"LE2-1171.009","FCM"
1976,0.37288354995905,0.51438317141525,"LE2-1171.009","FCM"
1977,0.374753316634513,0.525764584302249,"LE2-1171.009","FCM"
1978,0.352419616163107,0.590101264619361,"LE2-1171.009","FCM"
1979,0.37650034376721,0.59657470805346,"LE2-1171.009","FCM"
1980,0.256512895417959,0.487432810191394,"LE2-1171.009","FCM"
1981,0.258564076156384,0.52818023591944,"LE2-1171.009","FCM"
1982,0.21469917661588,0.564880813386006,"LE2-1171.009","FCM"
1983,0.182438330182328,0.599736475748372,"LE2-1171.009","FCM"
1984,0.234584028859414,0.618386419943472,"LE2-1171.009","FCM"
1985,0.379911871743199,0.669356954336495,"LE2-1171.009","FCM"
1986,0.488914267863356,0.705060248562188,"LE2-1171.009","FCM"
1987,0.550661283866089,0.80033452188404,"LE2-1171.009","FCM"
1988,0.691977087821729,0.805913500082166,"LE2-1171.009","FCM"
1989,0.613998100072003,0.689299228946239,"LE2-1171.009","FCM"
1990,0.573004145269431,0.614728921608985,"LE2-1171.009","FCM"
1991,0.581923849257511,0.567922434829457,"LE2-1171.009","FCM"
1992,0.579571894015457,0.537552355952889,"LE2-1171.009","FCM"
1993,0.424369887951868,0.327885160853127,"LE2-1171.009","FCM"
1994,0.444075074216608,0.334281281381403,"LE2-1171.009","FCM"
1995,0.426171460415378,0.442730872109925,"LE2-1171.009","FCM"
1996,0.535957995488327,0.507147386612836,"LE2-1171.009","FCM"
1997,0.624247939655544,0.45596350731189,"LE2-1171.009","FCM"
1998,0.663449103570517,0.460985150000469,"LE2-1171.009","FCM"
1999,0.624823726326235,0.38689124091518,"LE2-1171.009","FCM"
2000,0.682899955185965,0.428859402189548,"LE2-1171.009","FCM"
2001,0.68694879557412,0.519409042795502,"LE2-1171.009","FCM"
2002,0.697922979604144,0.525736104066843,"LE2-1171.009","FCM"
2003,0.661895522343622,0.55830440640476,"LE2-1171.009","FCM"
2004,0.527111491742708,0.496541978885504,"LE2-1171.009","FCM"
2005,0.49365355707772,0.464520423229471,"LE2-1171.009","FCM"
2006,0.461003484840956,0.573279530960765,"LE2-1171.009","FCM"
2007,0.347698135505105,0.577727293619917,"LE2-1171.009","FCM"
2008,0.310634413053511,0.531365538550135,"LE2-1171.009","FCM"
2009,0.433486252332745,0.474373742032431,"LE2-1171.009","FCM"
2010,0.568813424287393,0.620907702786383,"LE2-1171.009","FCM"
2011,0.651023530894748,0.692275969837087,"LE2-1171.009","FCM"
2012,0.663042209282312,0.700959804497968,"LE2-1171.009","FCM"
2013,0.636365007313927,0.6468531528056,"LE2-1171.009","FCM"
2014,0.4733055573071,0.579515712401326,"LE2-1171.009","FCM"
1964,0.523002703854296,0.524573959995706,"LE2-1191.010","FCM"
1965,0.454718765477944,0.369874820708319,"LE2-1191.010","FCM"
1966,0.302299094624742,0.294811644054416,"LE2-1191.010","FCM"
1967,0.412399539075398,0.442647052694478,"LE2-1191.010","FCM"
1968,0.408687604458504,0.506168687404734,"LE2-1191.010","FCM"
1969,0.376535310713547,0.558787890666055,"LE2-1191.010","FCM"
1970,0.464790414199966,0.560550533452304,"LE2-1191.010","FCM"
1971,0.290857249483623,0.389612470071472,"LE2-1191.010","FCM"
1972,0.190327281630374,0.12756535197282,"LE2-1191.010","FCM"
1973,0.325406451375175,0.506184884236673,"LE2-1191.010","FCM"
1974,0.348681733684447,0.447066568284807,"LE2-1191.010","FCM"
1975,0.288776154929505,0.335330456329585,"LE2-1191.010","FCM"
1976,0.239166223186564,0.299404763603907,"LE2-1191.010","FCM"
1977,0.420782810483367,0.345912558567149,"LE2-1191.010","FCM"
1978,0.388067396395638,0.205931330535656,"LE2-1191.010","FCM"
1979,0.376984464186151,0.310021881972863,"LE2-1191.010","FCM"
1980,0.396089196054911,0.352832761103657,"LE2-1191.010","FCM"
1981,0.313017154575433,0.260919993416371,"LE2-1191.010","FCM"
1982,0.233087227588301,0.324923577443691,"LE2-1191.010","FCM"
1983,0.191445403237459,0.357795645273908,"LE2-1191.010","FCM"
1984,0.187707567100696,0.236576823996553,"LE2-1191.010","FCM"
1985,0.413736502037952,0.308690198792701,"LE2-1191.010","FCM"
1986,0.353612555150869,0.305830568636038,"LE2-1191.010","FCM"
1987,0.268934365881366,0.105415110587372,"LE2-1191.010","FCM"
1988,0.350511927690999,0.264701650923538,"LE2-1191.010","FCM"
1989,0.386016431912453,0.299630999310742,"LE2-1191.010","FCM"
1990,0.296351405314207,0.224609306765072,"LE2-1191.010","FCM"
1991,0.219077024245556,0.196653372856128,"LE2-1191.010","FCM"
1992,0.236273819524719,0.265256953185254,"LE2-1191.010","FCM"
1993,0.234483299808415,0.172568333605985,"LE2-1191.010","FCM"
1994,0.240190196913022,0.0964948925758016,"LE2-1191.010","FCM"
1995,0.212613492734184,0.130551248336924,"LE2-1191.010","FCM"
1996,0.213040390766467,0.024737099196093,"LE2-1191.010","FCM"
1997,0.339001670741699,-0.0854054901626913,"LE2-1191.010","FCM"
1998,0.22658523379006,0.0214179006429155,"LE2-1191.010","FCM"
1999,0.177396800580848,-0.0547184093084517,"LE2-1191.010","FCM"
2000,0.255715418518219,0.000299839108872732,"LE2-1191.010","FCM"
2001,0.250920187609189,0.0655990834439045,"LE2-1191.010","FCM"
2002,0.250218233938456,-0.201558340980192,"LE2-1191.010","FCM"
2003,0.241836678195917,-0.143182828805142,"LE2-1191.010","FCM"
2004,0.273483945711762,0.210023332694008,"LE2-1191.010","FCM"
2005,0.324564185049328,0.374077896394584,"LE2-1191.010","FCM"
2006,0.385253238572702,0.300297800758936,"LE2-1191.010","FCM"
2007,0.372590317661725,0.266786313869387,"LE2-1191.010","FCM"
2008,0.33540108698473,0.329181493166094,"LE2-1191.010","FCM"
2009,0.346324760471118,0.315155842136277,"LE2-1191.010","FCM"
2010,0.365579910080761,0.285719446283697,"LE2-1191.010","FCM"
2011,0.291263103449673,0.271670760652411,"LE2-1191.010","FCM"
2012,0.47210484749307,0.30492080463393,"LE2-1191.010","FCM"
2013,0.392634895190109,0.253787522973119,"LE2-1191.010","FCM"
2014,0.404916208876847,0.213352596989563,"LE2-1191.010","FCM"
1964,-0.19074485281756,0.435485990793903,"LE2-1231.011","FCM"
1965,-0.131162376566912,0.410655056852077,"LE2-1231.011","FCM"
1966,-0.121721792338078,0.366163502364059,"LE2-1231.011","FCM"
1967,-0.0840598466531409,0.302928828908938,"LE2-1231.011","FCM"
1968,0.147102644585004,0.308297177860044,"LE2-1231.011","FCM"
1969,0.190339242204904,0.262127062394384,"LE2-1231.011","FCM"
