"year","AL.anom","member","model"
1855,998.229705957756,"LE2-1301.013","FCM"
1856,-153.210166782074,"LE2-1301.013","FCM"
1857,-365.270404649566,"LE2-1301.013","FCM"
1858,468.151048754085,"LE2-1301.013","FCM"
1859,757.868226866214,"LE2-1301.013","FCM"
1860,-552.006673763072,"LE2-1301.013","FCM"
1861,-420.757770483011,"LE2-1301.013","FCM"
1862,-19.5427993135851,"LE2-1301.013","FCM"
1863,-1261.16071762009,"LE2-1301.013","FCM"
1864,720.594843354499,"LE2-1301.013","FCM"
1865,-367.349520644302,"LE2-1301.013","FCM"
1866,-83.1595478592672,"LE2-1301.013","FCM"
1867,53.3539856359751,"LE2-1301.013","FCM"
1868,-316.876956377113,"LE2-1301.013","FCM"
1869,600.185897709004,"LE2-1301.013","FCM"
1870,-1404.1318549702,"LE2-1301.013","FCM"
1871,1494.69339692454,"LE2-1301.013","FCM"
1872,-91.8582662383798,"LE2-1301.013","FCM"
1873,-144.246727298662,"LE2-1301.013","FCM"
1874,-679.400469858768,"LE2-1301.013","FCM"
1875,240.72475184212,"LE2-1301.013","FCM"
1876,535.492749575508,"LE2-1301.013","FCM"
1877,-384.065140516281,"LE2-1301.013","FCM"
1878,41.0455512821518,"LE2-1301.013","FCM"
1879,846.400220553195,"LE2-1301.013","FCM"
1880,244.659665159943,"LE2-1301.013","FCM"
1881,227.730760454676,"LE2-1301.013","FCM"
1882,407.10905318777,"LE2-1301.013","FCM"
1883,-753.898325395261,"LE2-1301.013","FCM"
1884,729.616747506372,"LE2-1301.013","FCM"
1885,-584.20278949854,"LE2-1301.013","FCM"
1886,-165.492925352999,"LE2-1301.013","FCM"
1887,412.469362193533,"LE2-1301.013","FCM"
1888,387.607649492006,"LE2-1301.013","FCM"
1889,-70.05460567477,"LE2-1301.013","FCM"
1890,-38.9176571780372,"LE2-1301.013","FCM"
1891,327.820615716199,"LE2-1301.013","FCM"
1892,-13.0284168236486,"LE2-1301.013","FCM"
1893,-1035.72493375113,"LE2-1301.013","FCM"
1894,610.575340268038,"LE2-1301.013","FCM"
1895,413.752155947568,"LE2-1301.013","FCM"
1896,-534.924009901224,"LE2-1301.013","FCM"
1897,-94.987429450754,"LE2-1301.013","FCM"
1898,444.355944726961,"LE2-1301.013","FCM"
1899,1121.07177157133,"LE2-1301.013","FCM"
1900,-535.461872690837,"LE2-1301.013","FCM"
1901,-917.614637547043,"LE2-1301.013","FCM"
1902,1270.48420365399,"LE2-1301.013","FCM"
1903,514.098541099517,"LE2-1301.013","FCM"
1904,-450.778885769456,"LE2-1301.013","FCM"
1905,-833.382416946322,"LE2-1301.013","FCM"
1906,535.385157655052,"LE2-1301.013","FCM"
1907,655.808718212931,"LE2-1301.013","FCM"
1908,598.627172492406,"LE2-1301.013","FCM"
1909,232.72352675703,"LE2-1301.013","FCM"
1910,-799.932219475033,"LE2-1301.013","FCM"
1911,518.814816188043,"LE2-1301.013","FCM"
1912,-208.979574071034,"LE2-1301.013","FCM"
1913,-487.273463413707,"LE2-1301.013","FCM"
1914,305.304809957735,"LE2-1301.013","FCM"
1915,853.848866842154,"LE2-1301.013","FCM"
1916,262.358691985623,"LE2-1301.013","FCM"
1917,-227.019763523889,"LE2-1301.013","FCM"
1918,-345.594971919299,"LE2-1301.013","FCM"
1919,375.369576241367,"LE2-1301.013","FCM"
1920,-135.358953722618,"LE2-1301.013","FCM"
1921,-530.558333279889,"LE2-1301.013","FCM"
1922,-522.43288273835,"LE2-1301.013","FCM"
1923,-615.037866962869,"LE2-1301.013","FCM"
1924,-834.923672988413,"LE2-1301.013","FCM"
1925,1029.95012735825,"LE2-1301.013","FCM"
1926,469.316253528002,"LE2-1301.013","FCM"
1927,928.628555891233,"LE2-1301.013","FCM"
1928,-1195.78359884836,"LE2-1301.013","FCM"
1929,741.291505383575,"LE2-1301.013","FCM"
1930,-316.957380651245,"LE2-1301.013","FCM"
1931,-465.474145135442,"LE2-1301.013","FCM"
1932,145.216511877378,"LE2-1301.013","FCM"
1933,353.941090050136,"LE2-1301.013","FCM"
1934,-655.692875020033,"LE2-1301.013","FCM"
1935,478.603331685179,"LE2-1301.013","FCM"
1936,782.986931130823,"LE2-1301.013","FCM"
1937,98.9626269699754,"LE2-1301.013","FCM"
1938,533.71838487558,"LE2-1301.013","FCM"
1939,-587.49632764628,"LE2-1301.013","FCM"
1940,-454.423021453024,"LE2-1301.013","FCM"
1941,53.5903367427049,"LE2-1301.013","FCM"
1942,-623.875485303998,"LE2-1301.013","FCM"
1943,824.900518245434,"LE2-1301.013","FCM"
1944,661.960754567508,"LE2-1301.013","FCM"
1945,-368.21391716243,"LE2-1301.013","FCM"
1946,-704.720073417446,"LE2-1301.013","FCM"
1947,841.68421622009,"LE2-1301.013","FCM"
1948,442.884461920856,"LE2-1301.013","FCM"
1949,-378.751040943401,"LE2-1301.013","FCM"
1950,-487.535348340542,"LE2-1301.013","FCM"
1951,-387.606155117891,"LE2-1301.013","FCM"
1952,301.024009329063,"LE2-1301.013","FCM"
1953,-237.415020083435,"LE2-1301.013","FCM"
1954,68.2828416931631,"LE2-1301.013","FCM"
1955,620.384895718531,"LE2-1301.013","FCM"
1956,534.548573509461,"LE2-1301.013","FCM"
1957,877.309547424402,"LE2-1301.013","FCM"
1958,-448.731972772801,"LE2-1301.013","FCM"
1959,-195.133179479465,"LE2-1301.013","FCM"
1960,1131.21347228981,"LE2-1301.013","FCM"
1961,-39.7103980184342,"LE2-1301.013","FCM"
1962,-418.867133024402,"LE2-1301.013","FCM"
1963,-67.0955359737733,"LE2-1301.013","FCM"
1964,116.038213028166,"LE2-1301.013","FCM"
1965,-859.863057632879,"LE2-1301.013","FCM"
1966,-288.760240927781,"LE2-1301.013","FCM"
1967,770.384518143684,"LE2-1301.013","FCM"
1968,-306.000627784394,"LE2-1301.013","FCM"
1969,-127.157548812413,"LE2-1301.013","FCM"
1970,-353.423640467456,"LE2-1301.013","FCM"
1971,170.989025039559,"LE2-1301.013","FCM"
1972,-86.0423101983736,"LE2-1301.013","FCM"
1973,-126.071521957378,"LE2-1301.013","FCM"
1974,17.756644996906,"LE2-1301.013","FCM"
1975,-1040.09307315211,"LE2-1301.013","FCM"
1976,261.576105778007,"LE2-1301.013","FCM"
1977,75.471418526601,"LE2-1301.013","FCM"
1978,6.30474766968305,"LE2-1301.013","FCM"
1979,903.312374335594,"LE2-1301.013","FCM"
1980,-1306.54898273207,"LE2-1301.013","FCM"
1981,302.363797589312,"LE2-1301.013","FCM"
1982,-6.13852363845249,"LE2-1301.013","FCM"
1983,-526.990155664825,"LE2-1301.013","FCM"
1984,-205.793280984309,"LE2-1301.013","FCM"
1985,446.288957823879,"LE2-1301.013","FCM"
1986,-188.642618444745,"LE2-1301.013","FCM"
1987,152.890331793362,"LE2-1301.013","FCM"
1988,-1306.9422967655,"LE2-1301.013","FCM"
1989,426.905380550917,"LE2-1301.013","FCM"
1990,881.588230893447,"LE2-1301.013","FCM"
1991,-27.9554204514553,"LE2-1301.013","FCM"
1992,-519.572870778817,"LE2-1301.013","FCM"
1993,32.677682507545,"LE2-1301.013","FCM"
1994,-374.932597525434,"LE2-1301.013","FCM"
1995,750.682078313574,"LE2-1301.013","FCM"
1996,-991.057431975694,"LE2-1301.013","FCM"
1997,-338.773160275039,"LE2-1301.013","FCM"
1998,-490.22552749905,"LE2-1301.013","FCM"
1999,684.983614308661,"LE2-1301.013","FCM"
2000,-1016.14574155173,"LE2-1301.013","FCM"
2001,191.703280139949,"LE2-1301.013","FCM"
2002,-568.756166019763,"LE2-1301.013","FCM"
2003,337.282962527045,"LE2-1301.013","FCM"
2004,161.952336418877,"LE2-1301.013","FCM"
2005,259.271590298885,"LE2-1301.013","FCM"
2006,-451.523349873931,"LE2-1301.013","FCM"
2007,-468.82295881264,"LE2-1301.013","FCM"
2008,-9.44578142929628,"LE2-1301.013","FCM"
2009,782.860308499512,"LE2-1301.013","FCM"
2010,416.238713426819,"LE2-1301.013","FCM"
2011,284.762019333848,"LE2-1301.013","FCM"
2012,-563.161010995906,"LE2-1301.013","FCM"
2013,885.161138549733,"LE2-1301.013","FCM"
2014,901.083054760033,"LE2-1301.013","FCM"
1851,-165.58829541135,"LE2-1301.014","FCM"
1852,-153.729320806222,"LE2-1301.014","FCM"
1853,361.599803027558,"LE2-1301.014","FCM"
1854,187.836393579812,"LE2-1301.014","FCM"
1855,516.472722027118,"LE2-1301.014","FCM"
1856,441.507889356206,"LE2-1301.014","FCM"
1857,-8.53276086467692,"LE2-1301.014","FCM"
1858,-681.369877269586,"LE2-1301.014","FCM"
1859,-988.649935867302,"LE2-1301.014","FCM"
1860,642.717694613954,"LE2-1301.014","FCM"
1861,-340.849568892615,"LE2-1301.014","FCM"
1862,-594.743918854449,"LE2-1301.014","FCM"
1863,654.463624993603,"LE2-1301.014","FCM"
1864,25.8775189891874,"LE2-1301.014","FCM"
1865,-922.846957890323,"LE2-1301.014","FCM"
1866,-549.795954013457,"LE2-1301.014","FCM"
1867,-219.365034037924,"LE2-1301.014","FCM"
1868,872.720816124937,"LE2-1301.014","FCM"
1869,173.626805862515,"LE2-1301.014","FCM"
1870,-619.990574487118,"LE2-1301.014","FCM"
1871,553.469556025284,"LE2-1301.014","FCM"
1872,337.413036715915,"LE2-1301.014","FCM"
1873,431.633201407987,"LE2-1301.014","FCM"
1874,-993.424139523318,"LE2-1301.014","FCM"
1875,67.6911239903863,"LE2-1301.014","FCM"
1876,-108.56817865473,"LE2-1301.014","FCM"
1877,-148.558609254191,"LE2-1301.014","FCM"
1878,903.728310010911,"LE2-1301.014","FCM"
1879,777.70162048971,"LE2-1301.014","FCM"
1880,-145.51477711262,"LE2-1301.014","FCM"
1881,219.152248687364,"LE2-1301.014","FCM"
1882,-182.268657552606,"LE2-1301.014","FCM"
1883,150.84410394402,"LE2-1301.014","FCM"
1884,601.98254260674,"LE2-1301.014","FCM"
1885,519.342172535644,"LE2-1301.014","FCM"
1886,6.50630227826798,"LE2-1301.014","FCM"
1887,828.531900293417,"LE2-1301.014","FCM"
1888,317.446155917063,"LE2-1301.014","FCM"
1889,-177.215040417417,"LE2-1301.014","FCM"
1890,-199.084434818579,"LE2-1301.014","FCM"
1891,933.685250247518,"LE2-1301.014","FCM"
1892,-347.79962901951,"LE2-1301.014","FCM"
1893,253.455591117359,"LE2-1301.014","FCM"
1894,584.659805259956,"LE2-1301.014","FCM"
1895,-579.166775049657,"LE2-1301.014","FCM"
1896,121.162802107022,"LE2-1301.014","FCM"
1897,-104.393376047487,"LE2-1301.014","FCM"
1898,777.201501245443,"LE2-1301.014","FCM"
1899,1234.12652061942,"LE2-1301.014","FCM"
1900,-272.520960648652,"LE2-1301.014","FCM"
1901,621.386706672316,"LE2-1301.014","FCM"
1902,-709.924041570583,"LE2-1301.014","FCM"
1903,-483.548320496523,"LE2-1301.014","FCM"
1904,-8.26729948852324,"LE2-1301.014","FCM"
1905,573.245659164249,"LE2-1301.014","FCM"
1906,716.071795852801,"LE2-1301.014","FCM"
1907,-573.666226290945,"LE2-1301.014","FCM"
1908,357.163576246096,"LE2-1301.014","FCM"
1909,-388.803356145609,"LE2-1301.014","FCM"
1910,113.340962194535,"LE2-1301.014","FCM"
1911,177.642345435294,"LE2-1301.014","FCM"
1912,262.279840724218,"LE2-1301.014","FCM"
1913,1448.27962451165,"LE2-1301.014","FCM"
1914,23.3420585322941,"LE2-1301.014","FCM"
1915,-514.314045380474,"LE2-1301.014","FCM"
1916,93.7391128764718,"LE2-1301.014","FCM"
1917,-699.606498348185,"LE2-1301.014","FCM"
1918,-144.238233150803,"LE2-1301.014","FCM"
1919,-119.858311983775,"LE2-1301.014","FCM"
1920,-130.95270701289,"LE2-1301.014","FCM"
1921,-124.813513225247,"LE2-1301.014","FCM"
1922,134.822200940269,"LE2-1301.014","FCM"
1923,-335.209925125218,"LE2-1301.014","FCM"
1924,477.790816966214,"LE2-1301.014","FCM"
1925,-186.298757798645,"LE2-1301.014","FCM"
1926,-463.468346270828,"LE2-1301.014","FCM"
1927,-253.65182798261,"LE2-1301.014","FCM"
1928,862.587058959181,"LE2-1301.014","FCM"
1929,786.699237168775,"LE2-1301.014","FCM"
1930,70.2273279859763,"LE2-1301.014","FCM"
1931,-1421.39503456766,"LE2-1301.014","FCM"
1932,302.61812274018,"LE2-1301.014","FCM"
1933,359.631853464061,"LE2-1301.014","FCM"
1934,15.967503761978,"LE2-1301.014","FCM"
1935,-638.082345182839,"LE2-1301.014","FCM"
1936,116.443792818619,"LE2-1301.014","FCM"
1937,640.599041923927,"LE2-1301.014","FCM"
1938,-142.098987606154,"LE2-1301.014","FCM"
1939,-234.265644154892,"LE2-1301.014","FCM"
1940,-390.60683659286,"LE2-1301.014","FCM"
1941,661.665434333722,"LE2-1301.014","FCM"
1942,846.82874914893,"LE2-1301.014","FCM"
1943,-163.406200203504,"LE2-1301.014","FCM"
1944,-368.001703557312,"LE2-1301.014","FCM"
1945,510.044991407713,"LE2-1301.014","FCM"
1946,637.66983987131,"LE2-1301.014","FCM"
1947,401.061059893878,"LE2-1301.014","FCM"
1948,-484.446963157624,"LE2-1301.014","FCM"
1949,118.345810655859,"LE2-1301.014","FCM"
1950,-218.039794664419,"LE2-1301.014","FCM"
1951,556.593374642447,"LE2-1301.014","FCM"
1952,62.7196761087325,"LE2-1301.014","FCM"
1953,-351.930361129008,"LE2-1301.014","FCM"
1954,-464.625084702249,"LE2-1301.014","FCM"
1955,397.978295685588,"LE2-1301.014","FCM"
1956,-74.9245804213481,"LE2-1301.014","FCM"
1957,271.129693984536,"LE2-1301.014","FCM"
1958,24.7099856660011,"LE2-1301.014","FCM"
1959,-1007.93891298189,"LE2-1301.014","FCM"
1960,330.139685776462,"LE2-1301.014","FCM"
1961,906.161442160674,"LE2-1301.014","FCM"
1962,-693.852100378095,"LE2-1301.014","FCM"
1963,-649.309902513492,"LE2-1301.014","FCM"
1964,758.294924584692,"LE2-1301.014","FCM"
1965,48.421647464387,"LE2-1301.014","FCM"
1966,-548.353335028318,"LE2-1301.014","FCM"
1967,303.136572807515,"LE2-1301.014","FCM"
1968,-278.189097038859,"LE2-1301.014","FCM"
1969,473.887003214346,"LE2-1301.014","FCM"
1970,-236.324776071465,"LE2-1301.014","FCM"
1971,-465.532523552257,"LE2-1301.014","FCM"
1972,-854.163590915172,"LE2-1301.014","FCM"
1973,-753.275929740343,"LE2-1301.014","FCM"
1974,1004.03193570096,"LE2-1301.014","FCM"
1975,451.204926028114,"LE2-1301.014","FCM"
1976,-1115.41949029597,"LE2-1301.014","FCM"
1977,313.829523328433,"LE2-1301.014","FCM"
1978,-598.88066160607,"LE2-1301.014","FCM"
1979,445.131165194629,"LE2-1301.014","FCM"
1980,-525.63883398945,"LE2-1301.014","FCM"
1981,-4.29089920991475,"LE2-1301.014","FCM"
1982,895.948593668271,"LE2-1301.014","FCM"
1983,91.329313003487,"LE2-1301.014","FCM"
1984,18.8749940056283,"LE2-1301.014","FCM"
1985,883.336130570359,"LE2-1301.014","FCM"
1986,722.261891088262,"LE2-1301.014","FCM"
1987,-480.117392744335,"LE2-1301.014","FCM"
1988,791.212170564154,"LE2-1301.014","FCM"
1989,-602.453207287932,"LE2-1301.014","FCM"
1990,580.392199919479,"LE2-1301.014","FCM"
1991,1006.20524321976,"LE2-1301.014","FCM"
1992,-195.268150489845,"LE2-1301.014","FCM"
1993,406.825202497005,"LE2-1301.014","FCM"
1994,590.478802064663,"LE2-1301.014","FCM"
1995,-220.887590286341,"LE2-1301.014","FCM"
1996,645.540496597387,"LE2-1301.014","FCM"
1997,-454.217769584427,"LE2-1301.014","FCM"
1998,-278.599095309423,"LE2-1301.014","FCM"
1999,-403.871133671471,"LE2-1301.014","FCM"
2000,-13.3098961521242,"LE2-1301.014","FCM"
2001,-107.376217321562,"LE2-1301.014","FCM"
2002,36.1689797154508,"LE2-1301.014","FCM"
2003,509.957678303852,"LE2-1301.014","FCM"
2004,571.729993343883,"LE2-1301.014","FCM"
2005,-254.178581901067,"LE2-1301.014","FCM"
2006,-72.9161208711465,"LE2-1301.014","FCM"
2007,-1151.76838197474,"LE2-1301.014","FCM"
2008,56.9479165430695,"LE2-1301.014","FCM"
2009,566.792742890394,"LE2-1301.014","FCM"
2010,-481.661272161245,"LE2-1301.014","FCM"
2011,-768.270886219905,"LE2-1301.014","FCM"
2012,198.227861385007,"LE2-1301.014","FCM"
2013,-913.938342517822,"LE2-1301.014","FCM"
2014,65.4797241466975,"LE2-1301.014","FCM"
1851,283.854957341557,"LE2-1301.015","FCM"
1852,-416.009213670237,"LE2-1301.015","FCM"
1853,225.832087481794,"LE2-1301.015","FCM"
1854,783.833888447323,"LE2-1301.015","FCM"
1855,493.466116272413,"LE2-1301.015","FCM"
1856,-28.3707492168485,"LE2-1301.015","FCM"
1857,-472.301617600521,"LE2-1301.015","FCM"
1858,-843.35465505535,"LE2-1301.015","FCM"
1859,621.83595927274,"LE2-1301.015","FCM"
1860,210.135101685185,"LE2-1301.015","FCM"
1861,-373.613002391168,"LE2-1301.015","FCM"
1862,-666.591051080344,"LE2-1301.015","FCM"
1863,320.221508787134,"LE2-1301.015","FCM"
1864,-471.099583506843,"LE2-1301.015","FCM"
1865,4.19352485214424,"LE2-1301.015","FCM"
1866,824.331545847376,"LE2-1301.015","FCM"
1867,-641.837714965027,"LE2-1301.015","FCM"
1868,549.564110067539,"LE2-1301.015","FCM"
1869,-710.891994726726,"LE2-1301.015","FCM"
1870,301.356045627723,"LE2-1301.015","FCM"
1871,-1177.93835565948,"LE2-1301.015","FCM"
1872,999.309628984707,"LE2-1301.015","FCM"
1873,-23.754162473428,"LE2-1301.015","FCM"
1874,-665.27843980494,"LE2-1301.015","FCM"
1875,-75.9638298505192,"LE2-1301.015","FCM"
1876,232.807585632593,"LE2-1301.015","FCM"
1877,389.564243438023,"LE2-1301.015","FCM"
1878,178.370219056361,"LE2-1301.015","FCM"
1879,601.526924242902,"LE2-1301.015","FCM"
1880,-429.86530996301,"LE2-1301.015","FCM"
1881,195.06584520918,"LE2-1301.015","FCM"
1882,-377.990900444691,"LE2-1301.015","FCM"
1883,-166.000490995029,"LE2-1301.015","FCM"
1884,-828.674976243785,"LE2-1301.015","FCM"
1885,-83.0773937272927,"LE2-1301.015","FCM"
1886,418.306454246106,"LE2-1301.015","FCM"
1887,121.163736524812,"LE2-1301.015","FCM"
1888,-1066.71774285368,"LE2-1301.015","FCM"
1889,-227.07346687353,"LE2-1301.015","FCM"
1890,-177.274393792353,"LE2-1301.015","FCM"
1891,-316.79269621318,"LE2-1301.015","FCM"
1892,-119.273519378773,"LE2-1301.015","FCM"
1893,-422.61184806199,"LE2-1301.015","FCM"
1894,347.968505280355,"LE2-1301.015","FCM"
1895,-385.943171297517,"LE2-1301.015","FCM"
1896,223.880391902269,"LE2-1301.015","FCM"
1897,-240.975028717196,"LE2-1301.015","FCM"
1898,833.508444440159,"LE2-1301.015","FCM"
1899,144.281294926701,"LE2-1301.015","FCM"
1900,-239.09950214192,"LE2-1301.015","FCM"
1901,-349.393851519704,"LE2-1301.015","FCM"
1902,766.234145313414,"LE2-1301.015","FCM"
1903,-181.338416584847,"LE2-1301.015","FCM"
1904,-942.624561509937,"LE2-1301.015","FCM"
1905,280.087153069175,"LE2-1301.015","FCM"
1906,148.717914651735,"LE2-1301.015","FCM"
1907,4.13153198005035,"LE2-1301.015","FCM"
1908,-411.833479916598,"LE2-1301.015","FCM"
1909,-365.859904936788,"LE2-1301.015","FCM"
1910,-798.048247672004,"LE2-1301.015","FCM"
1911,-548.660328736723,"LE2-1301.015","FCM"
1912,-145.072990125403,"LE2-1301.015","FCM"
1913,-53.5250887301029,"LE2-1301.015","FCM"
1914,-1229.35733029174,"LE2-1301.015","FCM"
1915,-1141.40683459073,"LE2-1301.015","FCM"
1916,126.560490192965,"LE2-1301.015","FCM"
1917,279.424118356278,"LE2-1301.015","FCM"
1918,-51.4824815588644,"LE2-1301.015","FCM"
1919,-156.956939855462,"LE2-1301.015","FCM"
1920,-744.178462546826,"LE2-1301.015","FCM"
1921,-461.4618205394,"LE2-1301.015","FCM"
1922,530.710953204215,"LE2-1301.015","FCM"
1923,-90.6366430787082,"LE2-1301.015","FCM"
1924,882.141085406412,"LE2-1301.015","FCM"
1925,-321.847933925917,"LE2-1301.015","FCM"
1926,-914.803081016909,"LE2-1301.015","FCM"
1927,552.182502568591,"LE2-1301.015","FCM"
1928,-67.0327229947334,"LE2-1301.015","FCM"
1929,-171.540367642592,"LE2-1301.015","FCM"
1930,-597.035900541622,"LE2-1301.015","FCM"
1931,-475.245039972158,"LE2-1301.015","FCM"
1932,-524.142680954033,"LE2-1301.015","FCM"
1933,1015.1255795358,"LE2-1301.015","FCM"
1934,45.5168287993079,"LE2-1301.015","FCM"
1935,-294.881954061641,"LE2-1301.015","FCM"
1936,-181.898798229798,"LE2-1301.015","FCM"
1937,881.444681772592,"LE2-1301.015","FCM"
1938,-181.77767761452,"LE2-1301.015","FCM"
1939,30.413372982195,"LE2-1301.015","FCM"
1940,-419.816301899212,"LE2-1301.015","FCM"
1941,27.7731153974269,"LE2-1301.015","FCM"
1942,31.9978596212992,"LE2-1301.015","FCM"
1943,-1046.19786957706,"LE2-1301.015","FCM"
1944,237.79193935845,"LE2-1301.015","FCM"
1945,-156.493074822759,"LE2-1301.015","FCM"
1946,608.375966555375,"LE2-1301.015","FCM"
1947,-638.568797750012,"LE2-1301.015","FCM"
1948,-479.230710523673,"LE2-1301.015","FCM"
1949,-731.412226685261,"LE2-1301.015","FCM"
1950,-152.403528213972,"LE2-1301.015","FCM"
1951,-686.61920198901,"LE2-1301.015","FCM"
1952,-913.737574140124,"LE2-1301.015","FCM"
1953,940.967188186851,"LE2-1301.015","FCM"
1954,154.412299552781,"LE2-1301.015","FCM"
1955,611.294714753625,"LE2-1301.015","FCM"
1956,-526.49061747344,"LE2-1301.015","FCM"
1957,538.369846002958,"LE2-1301.015","FCM"
1958,-969.663924613677,"LE2-1301.015","FCM"
1959,-187.690378037478,"LE2-1301.015","FCM"
1960,-521.235976342141,"LE2-1301.015","FCM"
1961,709.138866368649,"LE2-1301.015","FCM"
1962,234.631059362287,"LE2-1301.015","FCM"
1963,469.176663743257,"LE2-1301.015","FCM"
1964,1038.49695739965,"LE2-1301.015","FCM"
1965,463.342653222893,"LE2-1301.015","FCM"
1966,-536.71095620653,"LE2-1301.015","FCM"
1967,521.088259355089,"LE2-1301.015","FCM"
1968,-683.322253409177,"LE2-1301.015","FCM"
1969,601.530864586482,"LE2-1301.015","FCM"
1970,-276.605065064859,"LE2-1301.015","FCM"
1971,-841.102818252807,"LE2-1301.015","FCM"
1972,-257.495632225719,"LE2-1301.015","FCM"
1973,-589.679350911467,"LE2-1301.015","FCM"
1974,-105.161895438688,"LE2-1301.015","FCM"
1975,27.3996421375914,"LE2-1301.015","FCM"
1976,421.83370602847,"LE2-1301.015","FCM"
1977,-135.206286622633,"LE2-1301.015","FCM"
1978,971.538433206401,"LE2-1301.015","FCM"
1979,73.5500824742937,"LE2-1301.015","FCM"
1980,182.693445504417,"LE2-1301.015","FCM"
1981,1408.27789857438,"LE2-1301.015","FCM"
1982,-149.76420859327,"LE2-1301.015","FCM"
1983,-254.546928523308,"LE2-1301.015","FCM"
1984,1109.79258918366,"LE2-1301.015","FCM"
1985,389.825834488609,"LE2-1301.015","FCM"
1986,-639.072953904751,"LE2-1301.015","FCM"
1987,653.132298304071,"LE2-1301.015","FCM"
1988,384.051419249066,"LE2-1301.015","FCM"
1989,-705.721652437867,"LE2-1301.015","FCM"
1990,57.5066464063779,"LE2-1301.015","FCM"
1991,559.660630911446,"LE2-1301.015","FCM"
1992,285.088361309753,"LE2-1301.015","FCM"
1993,-885.985006643758,"LE2-1301.015","FCM"
1994,246.630661967092,"LE2-1301.015","FCM"
1995,52.4118407537981,"LE2-1301.015","FCM"
1996,-101.069749566658,"LE2-1301.015","FCM"
1997,-1287.45560785397,"LE2-1301.015","FCM"
1998,-35.8840485075315,"LE2-1301.015","FCM"
1999,-376.714316694701,"LE2-1301.015","FCM"
2000,-144.869089871888,"LE2-1301.015","FCM"
2001,-470.442550527371,"LE2-1301.015","FCM"
2002,69.5357078944123,"LE2-1301.015","FCM"
2003,393.474360284083,"LE2-1301.015","FCM"
2004,-173.077868146367,"LE2-1301.015","FCM"
2005,647.0109827587,"LE2-1301.015","FCM"
2006,417.36196362384,"LE2-1301.015","FCM"
2007,-383.102901570847,"LE2-1301.015","FCM"
2008,-690.82450672338,"LE2-1301.015","FCM"
2009,233.685147942643,"LE2-1301.015","FCM"
2010,-441.218361554881,"LE2-1301.015","FCM"
2011,-279.954075630687,"LE2-1301.015","FCM"
2012,-527.000472070402,"LE2-1301.015","FCM"
2013,-507.111790266334,"LE2-1301.015","FCM"
2014,555.579435305918,"LE2-1301.015","FCM"
1851,617.94020583749,"LE2-1301.016","FCM"
1852,262.172800762182,"LE2-1301.016","FCM"
1853,-48.9803505580339,"LE2-1301.016","FCM"
1854,505.184971434183,"LE2-1301.016","FCM"
1855,-533.467722665881,"LE2-1301.016","FCM"
