"lon","lat","mean.e1","mean.e2","diff"
183.75,20.0761108398438,-2.53119992795918,3.2642058044672,5.79540573242638
184,20.0761108398438,-2.38093165821499,3.56854107148117,5.94947272969617
184.25,20.0761108398438,-1.89384237594075,3.53767254915502,5.43151492509577
184.5,20.0761108398438,-1.11993623036477,3.51900550358825,4.63894173395303
184.75,20.0761108398438,0.0817580078831978,3.12386885682742,3.04211084894422
185.000015258789,20.0761108398438,0.848040709561772,2.72453966821647,1.8764989586547
185.25,20.0761108398438,1.11371073114375,2.31693807103568,1.20322733989192
185.5,20.0761108398438,0.71048427151723,2.16841565014587,1.45793137862864
185.75,20.0761108398438,-0.143959945109155,2.51458495193058,2.65854489703973
186,20.0761108398438,-0.570648748303453,2.35543403228124,2.92608278058469
186.249984741211,20.0761108398438,-0.959812472181188,2.41299609575007,3.37280856793125
186.5,20.0761108398438,-1.41896479253968,2.74614530718989,4.16511009972956
186.75,20.0761108398438,-1.50729278763756,3.26734338158535,4.77463616922291
187,20.0761108398438,-2.03838580588086,4.02584576143159,6.06423156731245
187.25,20.0761108398438,-2.32509879287746,4.89952434831195,7.22462314118942
187.5,20.0761108398438,-1.99014381301175,5.39722881052229,7.38737262353404
187.749984741211,20.0761108398438,-2.02718326383167,5.64028042422401,7.66746368805567
188.000015258789,20.0761108398438,-1.94453829245435,5.45742360320356,7.40196189565791
188.25,20.0761108398438,-1.76928289681673,5.06576223423084,6.83504513104757
188.5,20.0761108398438,-1.82065865652015,4.73073276546266,6.55139142198281
188.75,20.0761108398438,-1.4180688706951,4.1824632924464,5.6005321631415
189,20.0761108398438,-0.90220895310243,3.631661034541,4.53386998764343
189.249984741211,20.0761108398438,-0.683995844196114,3.38314584692319,4.06714169111931
189.5,20.0761108398438,-0.62079862728715,3.31302003415508,3.93381866144223
189.750015258789,20.0761108398438,-0.768958998184341,3.58792556594643,4.35688456413077
190,20.0761108398438,-0.63777545425627,3.68497190988726,4.32274736414353
190.25,20.0761108398438,-1.02916914733748,4.00152168857555,5.03069083591302
190.5,20.0761108398438,-1.59926176602021,4.27109297249052,5.87035473851073
